date,station,depth_m,parameter,value,depth.measurement,datasource,flag
2003-07-14,80,0.1,chla_ugl,0.92,assumed,LMP bio,NA
2003-07-14,90,0.1,chla_ugl,0.92,assumed,LMP bio,NA
2003-07-14,100.1,0.1,chla_ugl,0.71,assumed,LMP bio,NA
2003-07-14,110,0.1,chla_ugl,0.74,assumed,LMP bio,NA
2003-07-13,70,0.1,chla_ugl,0.71,assumed,LMP bio,NA
2003-06-23,200,0.1,chla_ugl,1.61,assumed,LMP bio,NA
2003-06-23,210,0.1,chla_ugl,0.9,assumed,LMP bio,NA
2003-06-23,220,0.1,chla_ugl,0.9,assumed,LMP bio,NA
2003-06-23,230,0.1,chla_ugl,0.88,assumed,LMP bio,NA
2003-06-18,10,0.1,chla_ugl,1.09,assumed,LMP bio,NA
2003-06-18,20,0.1,chla_ugl,0.74,assumed,LMP bio,NA
2003-06-18,30,0.1,chla_ugl,1.11,assumed,LMP bio,NA
2003-06-18,110,0.1,chla_ugl,1.23,assumed,LMP bio,NA
2003-06-16,70,0.1,chla_ugl,0.9,assumed,LMP bio,NA
2003-06-15,80,0.1,chla_ugl,0.76,assumed,LMP bio,NA
2003-06-15,90,0.1,chla_ugl,1.09,assumed,LMP bio,NA
2003-06-15,100,0.1,chla_ugl,1.26,assumed,LMP bio,NA
2002-10-09,80,0.1,chla_ugl,1.57,assumed,LMP bio,NA
2002-10-09,90,0.1,chla_ugl,1.45,assumed,LMP bio,NA
2002-10-06,10,0.1,chla_ugl,0.54,assumed,LMP bio,NA
2002-10-06,110,0.1,chla_ugl,0.9,assumed,LMP bio,NA
2002-09-30,200,0.1,chla_ugl,1.07,assumed,LMP bio,NA
2002-09-30,210,0.1,chla_ugl,1.09,assumed,LMP bio,NA
2002-09-30,220,0.1,chla_ugl,1.25,assumed,LMP bio,NA
2002-09-30,230,0.1,chla_ugl,1.28,assumed,LMP bio,NA
2002-09-17,10,0.1,chla_ugl,2.01,assumed,LMP bio,NA
2002-09-17,30,0.1,chla_ugl,0.92,assumed,LMP bio,NA
2002-09-17,80,0.1,chla_ugl,1.44,assumed,LMP bio,NA
2002-09-17,90,0.1,chla_ugl,0.57,assumed,LMP bio,NA
2002-09-17,110,0.1,chla_ugl,1.23,assumed,LMP bio,NA
2002-09-15,70,0.1,chla_ugl,0.88,assumed,LMP bio,NA
2002-09-10,100,0.1,chla_ugl,0.9,assumed,LMP bio,NA
2002-08-19,200,0.1,chla_ugl,0.92,assumed,LMP bio,NA
2002-08-19,210,0.1,chla_ugl,0.94,assumed,LMP bio,NA
2002-08-19,220,0.1,chla_ugl,1.26,assumed,LMP bio,NA
2002-08-19,230,0.1,chla_ugl,1.75,assumed,LMP bio,NA
2002-08-14,30,0.1,chla_ugl,2.96,assumed,LMP bio,NA
2002-08-13,60,0.1,chla_ugl,0.74,assumed,LMP bio,NA
2002-08-12,70,0.1,chla_ugl,0.9,assumed,LMP bio,NA
2002-08-12,80,0.1,chla_ugl,2.68,assumed,LMP bio,NA
2002-08-12,90,0.1,chla_ugl,0.88,assumed,LMP bio,NA
2002-08-12,100,0.1,chla_ugl,1.75,assumed,LMP bio,NA
2002-08-11,10,0.1,chla_ugl,0.57,assumed,LMP bio,NA
2002-08-11,110,0.1,chla_ugl,0.9,assumed,LMP bio,NA
2002-07-29,200,0.1,chla_ugl,1.78,assumed,LMP bio,NA
2002-07-29,210,0.1,chla_ugl,2.57,assumed,LMP bio,NA
2002-07-29,220,0.1,chla_ugl,2.57,assumed,LMP bio,NA
2002-07-29,230,0.1,chla_ugl,4.1,assumed,LMP bio,NA
2002-07-24,10,0.1,chla_ugl,0.9,assumed,LMP bio,NA
2002-07-24,110,0.1,chla_ugl,0.93,assumed,LMP bio,NA
2002-07-17,30,0.1,chla_ugl,1.52,assumed,LMP bio,NA
2002-07-15,80,0.1,chla_ugl,0.9,assumed,LMP bio,NA
2002-07-15,90,0.1,chla_ugl,0.66,assumed,LMP bio,NA
2002-07-14,70,0.1,chla_ugl,1.26,assumed,LMP bio,NA
2002-06-17,10,0.1,chla_ugl,1.25,assumed,LMP bio,NA
2002-06-17,110,0.1,chla_ugl,0.73,assumed,LMP bio,NA
2002-06-17,200,0.1,chla_ugl,1.09,assumed,LMP bio,NA
2002-06-17,210,0.1,chla_ugl,0.9,assumed,LMP bio,NA
2002-06-17,220,0.1,chla_ugl,1.09,assumed,LMP bio,NA
2002-06-17,230,0.1,chla_ugl,1.26,assumed,LMP bio,NA
2002-06-11,30,0.1,chla_ugl,0.36,assumed,LMP bio,NA
2002-06-11,80,0.1,chla_ugl,0.52,assumed,LMP bio,NA
2002-06-11,90,0.1,chla_ugl,0.38,assumed,LMP bio,NA
2002-06-09,70,0.1,chla_ugl,0.52,assumed,LMP bio,NA
2001-10-08,20,0.1,chla_ugl,2.15,assumed,LMP bio,NA
2001-09-17,100,0.1,chla_ugl,1.45,assumed,LMP bio,NA
2001-09-17,200,0.1,chla_ugl,1.61,assumed,LMP bio,NA
2001-09-17,210,0.1,chla_ugl,1.28,assumed,LMP bio,NA
2001-09-17,220,0.1,chla_ugl,1.45,assumed,LMP bio,NA
2001-09-17,230,0.1,chla_ugl,1.97,assumed,LMP bio,NA
2001-09-12,20,0.1,chla_ugl,1.8,assumed,LMP bio,NA
2001-09-11,30,0.1,chla_ugl,0.88,assumed,LMP bio,NA
2001-09-11,70,0.1,chla_ugl,1.09,assumed,LMP bio,NA
2001-09-10,80,0.1,chla_ugl,2.34,assumed,LMP bio,NA
2001-09-10,90,0.1,chla_ugl,1.09,assumed,LMP bio,NA
2001-09-09,10,0.1,chla_ugl,0.73,assumed,LMP bio,NA
2001-09-09,110,0.1,chla_ugl,0.9,assumed,LMP bio,NA
2001-08-21,20,0.1,chla_ugl,1.97,assumed,LMP bio,NA
2001-08-21,200,0.1,chla_ugl,2.3,assumed,LMP bio,NA
2001-08-21,210,0.1,chla_ugl,2.3,assumed,LMP bio,NA
2001-08-21,220,0.1,chla_ugl,2.54,assumed,LMP bio,NA
2001-08-21,230,0.1,chla_ugl,2.44,assumed,LMP bio,NA
2001-08-14,10,0.1,chla_ugl,1.42,assumed,LMP bio,NA
2001-08-14,60,0.1,chla_ugl,0.73,assumed,LMP bio,NA
2001-08-14,80,0.1,chla_ugl,1.28,assumed,LMP bio,NA
2001-08-14,90,0.1,chla_ugl,1.09,assumed,LMP bio,NA
2001-08-14,100,0.1,chla_ugl,0.95,assumed,LMP bio,NA
2001-08-14,110,0.1,chla_ugl,1.4,assumed,LMP bio,NA
2001-08-13,30,0.1,chla_ugl,1.07,assumed,LMP bio,NA
2001-08-12,70,0.1,chla_ugl,1.21,assumed,LMP bio,NA
2001-07-23,60,0.1,chla_ugl,1.28,assumed,LMP bio,NA
2001-07-23,200,0.1,chla_ugl,1.97,assumed,LMP bio,NA
2001-07-23,210,0.1,chla_ugl,1.8,assumed,LMP bio,NA
2001-07-23,220,0.1,chla_ugl,2.7,assumed,LMP bio,NA
2001-07-23,230,0.1,chla_ugl,1.61,assumed,LMP bio,NA
2001-07-18,20,0.1,chla_ugl,2.54,assumed,LMP bio,NA
2001-07-16,30,0.1,chla_ugl,1.82,assumed,LMP bio,NA
2001-07-16,80,0.1,chla_ugl,2.16,assumed,LMP bio,NA
2001-07-16,90,0.1,chla_ugl,1.61,assumed,LMP bio,NA
2001-07-15,10,0.1,chla_ugl,1.99,assumed,LMP bio,NA
2001-07-15,70,0.1,chla_ugl,1.78,assumed,LMP bio,NA
2001-07-15,110,0.1,chla_ugl,1.97,assumed,LMP bio,NA
2001-06-25,200,0.1,chla_ugl,1.59,assumed,LMP bio,NA
2001-06-25,210,0.1,chla_ugl,0.71,assumed,LMP bio,NA
2001-06-25,220,0.1,chla_ugl,1.47,assumed,LMP bio,NA
2001-06-25,230,0.1,chla_ugl,1.47,assumed,LMP bio,NA
2001-06-19,30,0.1,chla_ugl,0.71,assumed,LMP bio,NA
2001-06-18,80,0.1,chla_ugl,1.61,assumed,LMP bio,NA
2001-06-18,90,0.1,chla_ugl,1.07,assumed,LMP bio,NA
2001-06-17,70,0.1,chla_ugl,0.71,assumed,LMP bio,NA
2001-05-30,200,0.1,chla_ugl,0.71,assumed,LMP bio,NA
2001-05-30,210,0.1,chla_ugl,1.04,assumed,LMP bio,NA
2000-10-05,30,0.1,chla_ugl,2.77,assumed,LMP bio,NA
2000-10-03,40,0.1,chla_ugl,1.23,assumed,LMP bio,NA
2000-10-03,200,0.1,chla_ugl,1.45,assumed,LMP bio,NA
2000-10-03,210,0.1,chla_ugl,1.97,assumed,LMP bio,NA
2000-10-03,220,0.1,chla_ugl,1.78,assumed,LMP bio,NA
2000-10-03,230,0.1,chla_ugl,1.63,assumed,LMP bio,NA
2000-10-01,10,0.1,chla_ugl,2.44,assumed,LMP bio,NA
2000-10-01,70,0.1,chla_ugl,1.8,assumed,LMP bio,NA
2000-10-01,80,0.1,chla_ugl,1.26,assumed,LMP bio,NA
2000-10-01,90,0.1,chla_ugl,1.09,assumed,LMP bio,NA
2000-10-01,110,0.1,chla_ugl,1.06,assumed,LMP bio,NA
2000-09-10,10,0.1,chla_ugl,1.8,assumed,LMP bio,NA
2000-09-10,30,0.1,chla_ugl,1.09,assumed,LMP bio,NA
2000-09-10,50,0.1,chla_ugl,1.07,assumed,LMP bio,NA
2000-09-10,60,0.1,chla_ugl,1.42,assumed,LMP bio,NA
2000-09-10,70,0.1,chla_ugl,1.42,assumed,LMP bio,NA
2000-09-10,100,0.1,chla_ugl,1.64,assumed,LMP bio,NA
2000-09-10,110,0.1,chla_ugl,1.42,assumed,LMP bio,NA
2000-09-06,200,0.1,chla_ugl,2.02,assumed,LMP bio,NA
2000-09-06,210,0.1,chla_ugl,1.97,assumed,LMP bio,NA
2000-09-06,220,0.1,chla_ugl,1.99,assumed,LMP bio,NA
2000-09-06,230,0.1,chla_ugl,2.18,assumed,LMP bio,NA
2000-08-22,10,0.1,chla_ugl,1.8,assumed,LMP bio,NA
2000-08-22,30,0.1,chla_ugl,1.49,assumed,LMP bio,NA
2000-08-22,50,0.1,chla_ugl,1.78,assumed,LMP bio,NA
2000-08-22,60,0.1,chla_ugl,1.45,assumed,LMP bio,NA
2000-08-22,110,0.1,chla_ugl,1.61,assumed,LMP bio,NA
2000-08-21,40,0.1,chla_ugl,2.32,assumed,LMP bio,NA
2000-08-21,80,0.1,chla_ugl,2.13,assumed,LMP bio,NA
2000-08-21,90,0.1,chla_ugl,2.44,assumed,LMP bio,NA
2000-08-20,100,0.1,chla_ugl,2.13,assumed,LMP bio,NA
2000-08-13,200,0.1,chla_ugl,2.21,assumed,LMP bio,NA
2000-08-13,210,0.1,chla_ugl,1.64,assumed,LMP bio,NA
2000-08-13,220,0.1,chla_ugl,1.97,assumed,LMP bio,NA
2000-08-13,230,0.1,chla_ugl,2.7,assumed,LMP bio,NA
2000-08-09,70,0.1,chla_ugl,1.83,assumed,LMP bio,NA
2000-08-06,50,0.1,chla_ugl,1.42,assumed,LMP bio,NA
2000-08-06,60,0.1,chla_ugl,1.45,assumed,LMP bio,NA
2000-08-03,100,0.1,chla_ugl,2.34,assumed,LMP bio,NA
2000-08-02,10,0.1,chla_ugl,2.39,assumed,LMP bio,NA
2000-08-02,80,0.1,chla_ugl,1.99,assumed,LMP bio,NA
2000-08-02,90,0.1,chla_ugl,2.32,assumed,LMP bio,NA
2000-08-02,110,0.1,chla_ugl,2.32,assumed,LMP bio,NA
2000-08-01,20,0.1,chla_ugl,2.7,assumed,LMP bio,NA
2000-08-01,30,0.1,chla_ugl,1.99,assumed,LMP bio,NA
2000-08-01,40,0.1,chla_ugl,1.82,assumed,LMP bio,NA
2000-07-24,200,0.1,chla_ugl,1.78,assumed,LMP bio,NA
2000-07-24,210,0.1,chla_ugl,1.45,assumed,LMP bio,NA
2000-07-24,220,0.1,chla_ugl,1.78,assumed,LMP bio,NA
2000-07-24,230,0.1,chla_ugl,1.78,assumed,LMP bio,NA
2000-07-12,10,0.1,chla_ugl,1.04,assumed,LMP bio,NA
2000-07-12,80,0.1,chla_ugl,2.5,assumed,LMP bio,NA
2000-07-12,90,0.1,chla_ugl,1.49,assumed,LMP bio,NA
2000-07-12,110,0.1,chla_ugl,1.28,assumed,LMP bio,NA
2000-07-11,20,0.1,chla_ugl,1.61,assumed,LMP bio,NA
2000-07-11,50,0.1,chla_ugl,1.04,assumed,LMP bio,NA
2000-07-11,60,0.1,chla_ugl,1.23,assumed,LMP bio,NA
2000-07-10,40,0.1,chla_ugl,1.28,assumed,LMP bio,NA
2000-07-09,30,0.1,chla_ugl,0.74,assumed,LMP bio,NA
2000-07-09,70,0.1,chla_ugl,1.42,assumed,LMP bio,NA
2000-07-09,100,0.1,chla_ugl,2.18,assumed,LMP bio,NA
2000-07-06,200,0.1,chla_ugl,1.26,assumed,LMP bio,NA
2000-07-06,210,0.1,chla_ugl,1.42,assumed,LMP bio,NA
2000-07-06,220,0.1,chla_ugl,1.09,assumed,LMP bio,NA
2000-07-06,230,0.1,chla_ugl,1.61,assumed,LMP bio,NA
2000-06-21,10,0.1,chla_ugl,1.26,assumed,LMP bio,NA
2000-06-21,110,0.1,chla_ugl,1.09,assumed,LMP bio,NA
2000-06-20,100,0.1,chla_ugl,0.94,assumed,LMP bio,NA
2000-06-18,80,0.1,chla_ugl,1.04,assumed,LMP bio,NA
2000-06-18,90,0.1,chla_ugl,1.42,assumed,LMP bio,NA
2000-06-14,200,0.1,chla_ugl,3.6,assumed,LMP bio,NA
2000-06-14,210,0.1,chla_ugl,1.28,assumed,LMP bio,NA
2000-06-14,220,0.1,chla_ugl,1.61,assumed,LMP bio,NA
2000-06-14,230,0.1,chla_ugl,1.61,assumed,LMP bio,NA
2000-05-27,200,0.1,chla_ugl,3.25,assumed,LMP bio,NA
2000-05-27,220,0.1,chla_ugl,4.55,assumed,LMP bio,NA
1999-10-12,210,0.1,chla_ugl,2.54,assumed,LMP bio,NA
1999-10-06,30,0.1,chla_ugl,1.8,assumed,LMP bio,NA
1999-10-06,80,0.1,chla_ugl,2.01,assumed,LMP bio,NA
1999-10-06,90,0.1,chla_ugl,2.35,assumed,LMP bio,NA
1999-10-02,10,0.1,chla_ugl,1.99,assumed,LMP bio,NA
1999-09-22,100,0.1,chla_ugl,1.97,assumed,LMP bio,NA
1999-09-21,10,0.1,chla_ugl,2.13,assumed,LMP bio,NA
1999-09-21,110,0.1,chla_ugl,1.45,assumed,LMP bio,NA
1999-09-20,200,0.1,chla_ugl,2.01,assumed,LMP bio,NA
1999-09-20,220,0.1,chla_ugl,1.61,assumed,LMP bio,NA
1999-09-20,230,0.1,chla_ugl,1.97,assumed,LMP bio,NA
1999-09-14,40,0.1,chla_ugl,0.74,assumed,LMP bio,NA
1999-09-12,70,0.1,chla_ugl,1.23,assumed,LMP bio,NA
1999-09-12,80,0.1,chla_ugl,1.61,assumed,LMP bio,NA
1999-09-12,90,0.1,chla_ugl,1.8,assumed,LMP bio,NA
1999-09-09,20,0.1,chla_ugl,1.09,assumed,LMP bio,NA
1999-09-09,30,0.1,chla_ugl,1.96,assumed,LMP bio,NA
1999-09-02,200,0.1,chla_ugl,0.73,assumed,LMP bio,NA
1999-09-02,210,0.1,chla_ugl,0.92,assumed,LMP bio,NA
1999-09-02,220,0.1,chla_ugl,1.8,assumed,LMP bio,NA
1999-09-02,230,0.1,chla_ugl,1.07,assumed,LMP bio,NA
1999-08-31,10,0.1,chla_ugl,1.07,assumed,LMP bio,NA
1999-08-31,110,0.1,chla_ugl,1.11,assumed,LMP bio,NA
1999-08-26,50,0.1,chla_ugl,1.61,assumed,LMP bio,NA
1999-08-26,60,0.1,chla_ugl,1.23,assumed,LMP bio,NA
1999-08-26,80,0.1,chla_ugl,1.09,assumed,LMP bio,NA
1999-08-24,100,0.1,chla_ugl,1.04,assumed,LMP bio,NA
1999-08-23,40,0.1,chla_ugl,1.45,assumed,LMP bio,NA
1999-08-22,70,0.1,chla_ugl,1.09,assumed,LMP bio,NA
1999-08-18,20,0.1,chla_ugl,2.68,assumed,LMP bio,NA
1999-08-18,30,0.1,chla_ugl,1.09,assumed,LMP bio,NA
1999-08-10,200,0.1,chla_ugl,1.09,assumed,LMP bio,NA
1999-08-10,220,0.1,chla_ugl,0.92,assumed,LMP bio,NA
1999-08-10,230,0.1,chla_ugl,0.9,assumed,LMP bio,NA
1999-08-08,70,0.1,chla_ugl,1.21,assumed,LMP bio,NA
1999-08-04,50,0.1,chla_ugl,1.09,assumed,LMP bio,NA
1999-08-04,60,0.1,chla_ugl,0.88,assumed,LMP bio,NA
1999-08-03,10,0.1,chla_ugl,1.07,assumed,LMP bio,NA
1999-08-02,30,0.1,chla_ugl,1.11,assumed,LMP bio,NA
1999-08-02,100,0.1,chla_ugl,0.69,assumed,LMP bio,NA
1999-08-01,80,0.1,chla_ugl,1.07,assumed,LMP bio,NA
1999-08-01,90,0.1,chla_ugl,1.09,assumed,LMP bio,NA
1999-07-20,200,0.1,chla_ugl,1.06,assumed,LMP bio,NA
1999-07-20,210,0.1,chla_ugl,1.64,assumed,LMP bio,NA
1999-07-20,220,0.1,chla_ugl,1.45,assumed,LMP bio,NA
1999-07-20,230,0.1,chla_ugl,1.42,assumed,LMP bio,NA
1999-07-18,70,0.1,chla_ugl,5.4,assumed,LMP bio,NA
1999-07-15,20,0.1,chla_ugl,1.51,assumed,LMP bio,NA
1999-07-15,30,0.1,chla_ugl,0.88,assumed,LMP bio,NA
1999-07-14,80,0.1,chla_ugl,1.23,assumed,LMP bio,NA
1999-07-14,90,0.1,chla_ugl,0.66,assumed,LMP bio,NA
1999-07-13,10,0.1,chla_ugl,1.26,assumed,LMP bio,NA
1999-07-13,50,0.1,chla_ugl,1.29,assumed,LMP bio,NA
1999-07-13,60,0.1,chla_ugl,0.87,assumed,LMP bio,NA
1999-07-13,110,0.1,chla_ugl,1.02,assumed,LMP bio,NA
1999-07-12,40,0.1,chla_ugl,1.51,assumed,LMP bio,NA
1999-07-01,200,0.1,chla_ugl,1.61,assumed,LMP bio,NA
1999-07-01,220,0.1,chla_ugl,1.8,assumed,LMP bio,NA
1999-07-01,230,0.1,chla_ugl,1.8,assumed,LMP bio,NA
1999-06-30,10,0.1,chla_ugl,1.23,assumed,LMP bio,NA
1999-06-30,110,0.1,chla_ugl,1.4,assumed,LMP bio,NA
1999-06-24,50,0.1,chla_ugl,1.07,assumed,LMP bio,NA
1999-06-23,80,0.1,chla_ugl,1.09,assumed,LMP bio,NA
1999-06-23,90,0.1,chla_ugl,2.04,assumed,LMP bio,NA
1999-06-22,30,0.1,chla_ugl,1.26,assumed,LMP bio,NA
1999-06-21,40,0.1,chla_ugl,1.26,assumed,LMP bio,NA
1999-06-07,200,0.1,chla_ugl,0.88,assumed,LMP bio,NA
1999-06-07,210,0.1,chla_ugl,0.9,assumed,LMP bio,NA
1999-06-07,220,0.1,chla_ugl,1.09,assumed,LMP bio,NA
1999-06-07,230,0.1,chla_ugl,0.9,assumed,LMP bio,NA
1999-06-05,50,0.1,chla_ugl,0.52,assumed,LMP bio,NA
1999-06-05,60,0.1,chla_ugl,0.35,assumed,LMP bio,NA
1999-06-04,80,0.1,chla_ugl,0.38,assumed,LMP bio,NA
1998-10-07,30,0.1,chla_ugl,1.87,assumed,LMP bio,NA
1998-10-06,10,0.1,chla_ugl,1.64,assumed,LMP bio,NA
1998-10-06,80,0.1,chla_ugl,1.82,assumed,LMP bio,NA
1998-10-06,90,0.1,chla_ugl,1.11,assumed,LMP bio,NA
1998-10-06,110,0.1,chla_ugl,1.09,assumed,LMP bio,NA
1998-10-05,40,0.1,chla_ugl,1.78,assumed,LMP bio,NA
1998-09-29,220,0.1,chla_ugl,1.64,assumed,LMP bio,NA
1998-09-29,230,0.1,chla_ugl,1.66,assumed,LMP bio,NA
1998-09-28,200,0.1,chla_ugl,1.49,assumed,LMP bio,NA
1998-09-28,210,0.1,chla_ugl,0.9,assumed,LMP bio,NA
1998-09-21,10,0.1,chla_ugl,0.5,assumed,LMP bio,NA
1998-09-21,110,0.1,chla_ugl,0.85,assumed,LMP bio,NA
1998-09-17,80,0.1,chla_ugl,0.71,assumed,LMP bio,NA
1998-09-16,90,0.1,chla_ugl,1.28,assumed,LMP bio,NA
1998-09-14,40,0.1,chla_ugl,2.68,assumed,LMP bio,NA
1998-09-13,70,0.1,chla_ugl,1.8,assumed,LMP bio,NA
1998-09-09,200,0.1,chla_ugl,5.59,assumed,LMP bio,NA
1998-09-09,210,0.1,chla_ugl,1.97,assumed,LMP bio,NA
1998-09-09,220,0.1,chla_ugl,2.35,assumed,LMP bio,NA
1998-09-09,230,0.1,chla_ugl,0.76,assumed,LMP bio,NA
1998-08-27,50,0.1,chla_ugl,1.26,assumed,LMP bio,NA
1998-08-27,60,0.1,chla_ugl,0.9,assumed,LMP bio,NA
1998-08-26,10,0.1,chla_ugl,1.07,assumed,LMP bio,NA
1998-08-26,30,0.1,chla_ugl,0.61,assumed,LMP bio,NA
1998-08-26,110,0.1,chla_ugl,0.71,assumed,LMP bio,NA
1998-08-25,80,0.1,chla_ugl,0.9,assumed,LMP bio,NA
1998-08-24,40,0.1,chla_ugl,1.95,assumed,LMP bio,NA
1998-08-18,200,0.1,chla_ugl,0.83,assumed,LMP bio,NA
1998-08-18,210,0.1,chla_ugl,1.07,assumed,LMP bio,NA
1998-08-18,220,0.1,chla_ugl,1.69,assumed,LMP bio,NA
1998-08-18,230,0.1,chla_ugl,1.3,assumed,LMP bio,NA
1998-08-06,30,0.1,chla_ugl,0.85,assumed,LMP bio,NA
1998-08-06,80,0.1,chla_ugl,1.45,assumed,LMP bio,NA
1998-08-04,10,0.1,chla_ugl,0.74,assumed,LMP bio,NA
1998-08-04,90,0.1,chla_ugl,0.54,assumed,LMP bio,NA
1998-07-29,200,0.1,chla_ugl,1.64,assumed,LMP bio,NA
1998-07-29,210,0.1,chla_ugl,1.28,assumed,LMP bio,NA
1998-07-29,220,0.1,chla_ugl,1.42,assumed,LMP bio,NA
1998-07-29,230,0.1,chla_ugl,1.97,assumed,LMP bio,NA
1998-07-22,20,0.1,chla_ugl,1.26,assumed,LMP bio,NA
1998-07-22,100,0.1,chla_ugl,0.85,assumed,LMP bio,NA
1998-07-19,30,0.1,chla_ugl,0.71,assumed,LMP bio,NA
1998-07-15,50,0.1,chla_ugl,1.07,assumed,LMP bio,NA
1998-07-15,60,0.1,chla_ugl,1.07,assumed,LMP bio,NA
1998-07-14,10,0.1,chla_ugl,0.52,assumed,LMP bio,NA
1998-07-14,40,0.1,chla_ugl,0.71,assumed,LMP bio,NA
1998-07-14,90,0.1,chla_ugl,0.71,assumed,LMP bio,NA
1998-07-06,200,0.1,chla_ugl,1.64,assumed,LMP bio,NA
1998-07-06,210,0.1,chla_ugl,1.45,assumed,LMP bio,NA
1998-07-06,220,0.1,chla_ugl,1.97,assumed,LMP bio,NA
1998-07-06,230,0.1,chla_ugl,1.47,assumed,LMP bio,NA
1998-07-02,20,0.1,chla_ugl,2.47,assumed,LMP bio,NA
1998-07-02,30,0.1,chla_ugl,1.57,assumed,LMP bio,NA
1998-07-02,100,0.1,chla_ugl,1.45,assumed,LMP bio,NA
1998-06-25,80,0.1,chla_ugl,1.09,assumed,LMP bio,NA
1998-06-24,50,0.1,chla_ugl,1.12,assumed,LMP bio,NA
1998-06-24,60,0.1,chla_ugl,4.48,assumed,LMP bio,NA
1998-06-23,10,0.1,chla_ugl,1.99,assumed,LMP bio,NA
1998-06-23,110,0.1,chla_ugl,1.47,assumed,LMP bio,NA
1998-06-22,90,0.1,chla_ugl,2.35,assumed,LMP bio,NA
1998-06-21,70,0.1,chla_ugl,1.26,assumed,LMP bio,NA
1998-06-16,200,0.1,chla_ugl,1.64,assumed,LMP bio,NA
1998-06-16,210,0.1,chla_ugl,1.45,assumed,LMP bio,NA
1998-06-16,220,0.1,chla_ugl,1.99,assumed,LMP bio,NA
1998-06-16,230,0.1,chla_ugl,1.8,assumed,LMP bio,NA
1998-05-27,200,0.1,chla_ugl,1.45,assumed,LMP bio,NA
1998-05-27,210,0.1,chla_ugl,1.42,assumed,LMP bio,NA
1998-05-27,220,0.1,chla_ugl,1.07,assumed,LMP bio,NA
1998-05-27,230,0.1,chla_ugl,1.45,assumed,LMP bio,NA
1997-10-12,70,0.1,chla_ugl,2.2,assumed,LMP bio,NA
1997-10-09,10,0.1,chla_ugl,1.45,assumed,LMP bio,NA
1997-10-09,110,0.1,chla_ugl,1.82,assumed,LMP bio,NA
1997-10-07,40,0.1,chla_ugl,2.01,assumed,LMP bio,NA
1997-10-06,210,0.1,chla_ugl,2.18,assumed,LMP bio,NA
1997-10-06,220,0.1,chla_ugl,1.66,assumed,LMP bio,NA
1997-10-06,230,0.1,chla_ugl,1.82,assumed,LMP bio,NA
1997-10-05,80,0.1,chla_ugl,1.99,assumed,LMP bio,NA
1997-10-05,100,0.1,chla_ugl,1.63,assumed,LMP bio,NA
1997-09-21,70,0.1,chla_ugl,1.45,assumed,LMP bio,NA
1997-09-17,10,0.1,chla_ugl,1.26,assumed,LMP bio,NA
1997-09-17,110,0.1,chla_ugl,1.82,assumed,LMP bio,NA
1997-09-15,40,0.1,chla_ugl,1.45,assumed,LMP bio,NA
1997-09-15,80,0.1,chla_ugl,1.45,assumed,LMP bio,NA
1997-09-15,100,0.1,chla_ugl,1.09,assumed,LMP bio,NA
1997-09-10,200,0.1,chla_ugl,1.78,assumed,LMP bio,NA
1997-09-10,210,0.1,chla_ugl,1.8,assumed,LMP bio,NA
1997-09-10,220,0.1,chla_ugl,1.99,assumed,LMP bio,NA
1997-09-10,230,0.1,chla_ugl,1.66,assumed,LMP bio,NA
1997-09-09,80,0.1,chla_ugl,1.8,assumed,LMP bio,NA
1997-09-01,70,0.1,chla_ugl,1.04,assumed,LMP bio,NA
1997-08-28,50,0.1,chla_ugl,1.42,assumed,LMP bio,NA
1997-08-28,60,0.1,chla_ugl,1.23,assumed,LMP bio,NA
1997-08-27,20,0.1,chla_ugl,1.07,assumed,LMP bio,NA
1997-08-27,30,0.1,chla_ugl,1.11,assumed,LMP bio,NA
1997-08-27,100,0.1,chla_ugl,0.74,assumed,LMP bio,NA
1997-08-26,10,0.1,chla_ugl,0.88,assumed,LMP bio,NA
1997-08-26,40,0.1,chla_ugl,1.23,assumed,LMP bio,NA
1997-08-26,110,0.1,chla_ugl,0.88,assumed,LMP bio,NA
1997-08-24,90,0.1,chla_ugl,1.26,assumed,LMP bio,NA
1997-08-18,10,0.1,chla_ugl,2.39,assumed,LMP bio,NA
1997-08-18,110,0.1,chla_ugl,1.62,assumed,LMP bio,NA
1997-08-12,20,0.1,chla_ugl,0.95,assumed,LMP bio,NA
1997-08-12,30,0.1,chla_ugl,0.4,assumed,LMP bio,NA
1997-08-11,40,0.1,chla_ugl,0.59,assumed,LMP bio,NA
1997-08-11,200,0.1,chla_ugl,0.59,assumed,LMP bio,NA
1997-08-11,210,0.1,chla_ugl,0.78,assumed,LMP bio,NA
1997-08-11,220,0.1,chla_ugl,0.76,assumed,LMP bio,NA
1997-08-11,230,0.1,chla_ugl,0.78,assumed,LMP bio,NA
1997-08-10,50,0.1,chla_ugl,0.38,assumed,LMP bio,NA
1997-08-10,60,0.1,chla_ugl,0.21,assumed,LMP bio,NA
1997-08-06,80,0.1,chla_ugl,0.95,assumed,LMP bio,NA
1997-08-06,90,0.1,chla_ugl,0.57,assumed,LMP bio,NA
1997-08-05,10,0.1,chla_ugl,1.14,assumed,LMP bio,NA
1997-08-05,110,0.1,chla_ugl,0.9,assumed,LMP bio,NA
1997-08-04,100,0.1,chla_ugl,0.78,assumed,LMP bio,NA
1997-07-22,200,0.1,chla_ugl,0.76,assumed,LMP bio,NA
